Band_code,Band_num,WL_code,WL_num,Pval_cat,nSIM,K_obs,K_pval,K_sim_mean,K_sim_SD,K_sim_SES,K_BM_pval,K_BM_mean,K_BM_SD,K_BM_SES,species,extra_y,Blomberg's K
band133_1043nm,band133,1043nm,1043,diff,1000,0.1369018865493925,0.001,0.03681646150390225,0.01197974878974657,8.354551234926818,0.00199800199800199,1.0138757799696745,0.782553365867841,-1.120656982220925,diff,0.15,0.1369018865493925
band134_1048nm,band134,1048nm,1048,diff,1000,0.137001161598717,0.001,0.03604705551381778,0.01108320691269532,9.108745048264028,0.00199800199800199,0.9998924212391338,0.7827549273298715,-1.1023772952588184,diff,0.15,0.137001161598717
band135_1053nm,band135,1053nm,1053,diff,1000,0.135811760439415,0.001,0.03650891790358073,0.01159108240552927,8.567175960069438,9.99000999000999e-4,1.0336277635792586,0.7873532820709164,-1.1402962603755018,diff,0.15,0.135811760439415
band136_1058nm,band136,1058nm,1058,diff,1000,0.13604580830887616,0.001,0.03666816989853316,0.01168924098586635,8.501633128318772,0.00199800199800199,0.9884866326384896,0.7438480730629892,-1.1459878101444358,diff,0.15,0.13604580830887616
band137_1063nm,band137,1063nm,1063,diff,1000,0.1370495730797673,0.001,0.03630841295606856,0.01203203289321729,8.372746402687165,9.99000999000999e-4,1.008498070112247,0.7432833994569158,-1.1724309969376532,diff,0.15,0.1370495730797673
band138_1068nm,band138,1068nm,1068,diff,1000,0.1372514043875493,0.001,0.03664280210138854,0.01240442518819809,8.110702492033449,9.99000999000999e-4,1.0001576117412136,0.7256533308859326,-1.1891438661215308,diff,0.15,0.1372514043875493
band139_1073nm,band139,1073nm,1073,diff,1000,0.1379388125758502,0.001,0.03644073352873864,0.01203233208553344,8.43544529236717,9.99000999000999e-4,1.0356234347443738,0.756628872918512,-1.186426601334844,diff,0.15,0.1379388125758502
band140_1078nm,band140,1078nm,1078,diff,1000,0.13766795110613156,0.001,0.03650319115393131,0.01160946403770143,8.71399055319611,9.99000999000999e-4,0.9790050914267202,0.7131220774133633,-1.1797939889510742,diff,0.15,0.13766795110613156
band141_1083nm,band141,1083nm,1083,diff,1000,0.1385763322073842,0.001,0.03741863658442333,0.01255937271991943,8.05435891416158,9.99000999000999e-4,1.0062237166992636,0.7115002265440765,-1.2194618527477443,diff,0.15,0.1385763322073842
band142_1088nm,band142,1088nm,1088,diff,1000,0.1381419287884066,0.001,0.03714763257675674,0.01198406151061183,8.427384666059988,9.99000999000999e-4,1.0156345198367702,0.7429045469627141,-1.181164652492569,diff,0.15,0.1381419287884066
band143_1093nm,band143,1093nm,1093,diff,1000,0.1392700780803441,0.001,0.03720112741103285,0.0123161040926944,8.287438129875497,9.99000999000999e-4,0.9878384915239928,0.7132844841395799,-1.189663356363708,diff,0.15,0.1392700780803441
band144_1098nm,band144,1098nm,1098,diff,1000,0.1401860101210252,0.001,0.0368503097139098,0.01203427425446816,8.586782902072244,9.99000999000999e-4,0.9855531942967424,0.7030532994554334,-1.202422611245145,diff,0.15,0.1401860101210252
band145_1103nm,band145,1103nm,1103,diff,1000,0.1367480419618688,0.001,0.03629217391211145,0.01183090430633845,8.490971226598267,9.99000999000999e-4,1.0225853908451312,0.7493170902530771,-1.1821929065892205,diff,0.15,0.1367480419618688
band146_1108nm,band146,1108nm,1108,diff,1000,0.1317725863120726,0.001,0.03630566235801329,0.01185070440463668,8.055801637977494,9.99000999000999e-4,0.9744834519236406,0.7073369942587335,-1.1913852554745874,diff,0.15,0.1317725863120726
band147_1113nm,band147,1113nm,1113,diff,1000,0.12652538309126757,0.001,0.03679782327138359,0.01151933582202872,7.789299765729171,9.99000999000999e-4,1.016611528082705,0.7468620549397573,-1.191767795812351,diff,0.15,0.12652538309126757
band148_1118nm,band148,1118nm,1118,diff,1000,0.09645231859655468,0.001,0.03626818067902342,0.0105740080064564,5.691705347753027,9.99000999000999e-4,0.984610718136408,0.6953834701079323,-1.2772210409344356,diff,0.15,0.09645231859655468
band149_1123nm,band149,1123nm,1123,diff,1000,0.07551498074955368,0.006,0.03647397056795236,0.01097062304170743,3.5586866883656145,9.99000999000999e-4,0.96705620812111,0.6943503933788587,-1.2839932631608724,diff,0.15,0.07551498074955368
band150_1128nm,band150,1128nm,1128,diff,1000,0.0766259819189805,0.005,0.03633361920705248,0.01113624861693821,3.618127081919076,9.99000999000999e-4,0.9869500267737484,0.7208446031498127,-1.2628575436051033,diff,0.15,0.0766259819189805
band151_1133nm,band151,1133nm,1133,diff,1000,0.08908144389131835,0.001,0.03650545616909697,0.01110865622756283,4.732884576243314,9.99000999000999e-4,1.0292791049995824,0.8359795511542383,-1.1246658603193485,diff,0.15,0.08908144389131835
band152_1138nm,band152,1138nm,1138,diff,1000,0.10670146211294138,0.001,0.03621108354918458,0.01112458059265537,6.336452684813634,9.99000999000999e-4,0.9966670351739148,0.7447387008172872,-1.1950037940613427,diff,0.15,0.10670146211294138
band153_1143nm,band153,1143nm,1143,diff,1000,0.10476977718499204,0.001,0.03641172486449981,0.01127219283502071,6.064308277987919,9.99000999000999e-4,0.9727109634492668,0.7406328410243428,-1.1718913045549753,diff,0.15,0.10476977718499204
band154_1148nm,band154,1148nm,1148,diff,1000,0.10056058969439832,0.001,0.03652448498001093,0.01161891757029542,5.511365781447679,9.99000999000999e-4,0.971284598930199,0.7050882338370341,-1.2349149616316668,diff,0.15,0.10056058969439832
band155_1153nm,band155,1153nm,1153,diff,1000,0.10952208434104856,0.001,0.03602931314962913,0.01159950815932767,6.335852363905677,9.99000999000999e-4,0.9958054415279156,0.7536614536849234,-1.1759701293644609,diff,0.15,0.10952208434104856
band156_1158nm,band156,1158nm,1158,diff,1000,0.13087706486730985,0.001,0.03697547244652938,0.01185887282292459,7.918256129643083,9.99000999000999e-4,0.9925188666405468,0.7229277330408777,-1.1918781952780826,diff,0.15,0.13087706486730985
band157_1163nm,band157,1163nm,1163,diff,1000,0.14813905248732356,0.001,0.03714280060316244,0.01227236982008484,9.044402467607007,9.99000999000999e-4,1.007498483162372,0.7265368454291591,-1.1828160348391306,diff,0.15,0.14813905248732356
band158_1168nm,band158,1168nm,1168,diff,1000,0.1545809033568225,0.001,0.03717757990903891,0.01236020083236704,9.498496427367536,9.99000999000999e-4,0.9963683617069548,0.7380711603199722,-1.140523439481359,diff,0.15,0.1545809033568225
band159_1173nm,band159,1173nm,1173,diff,1000,0.15881536374448812,0.001,0.0371149313427857,0.01204913887999621,10.100342739326168,0.00199800199800199,1.0359544506697895,0.8104726563729567,-1.0822562365653292,diff,0.15,0.15881536374448812
